,show_id,title,country,year_added,release_year,latest_release_year,seasons,runtimeMinutes,genres,main_category,audience_rating,averageRating,numVotes
793,80186252,Genius Of The Modern World,United Kingdom,2017,2016,2016,1,60,Biography,British TV Shows,3,7.6,776
794,70266992,Vientos De Agua,Argentina,2019,2006,2006,1,0,Drama,International TV Shows,4,8.8,787
795,80244929,Inside The Mossad,Israel,2019,2017,2017,1,60,Documentary,Docuseries,3,7.6,790
796,80176866,Man To Man,South Korea,2017,2017,2017,1,80,Action,Crime TV Shows,3,7.4,802
797,80202129,The Five,United Kingdom,2017,2011,2016,1,60,Talk-Show,British TV Shows,4,6.4,806
798,80183051,7Seeds,Unspecified,2019,2019,2019,1,25,Action,Anime Series,4,6.4,808
799,81044365,Cold Case Files,United States,2019,2017,2017,1,43,Crime,Crime TV Shows,3,8.0,810
800,80119382,Servant Of The People,Ukraine,2017,2015,2015,1,0,Comedy,International TV Shows,3,6.9,811
801,80179831,Jojo'S Bizarre Adventure,Japan,2019,1993,2012,1,0,Action,Anime Series,4,7.8,816
802,70157452,Dinner For Five,United States,2008,2001,2007,1,30,Comedy,Stand-Up Comedy & Talk Shows,4,8.1,819
803,80195357,Cannon Busters,United States,2019,2019,2019,1,0,Animation,Anime Series,4,6.8,820
804,80234414,100% Hotter,United Kingdom,2019,2016,2017,1,60,Reality-TV,British TV Shows,3,4.4,828
805,80244627,Two Sentence Horror Stories,United States,2019,2017,2019,1,20,Horror,TV Horror,3,5.5,828
806,80205232,Girls Und Panzer,Japan,2019,2012,2012,1,25,Action,Anime Series,3,7.5,831
807,80242491,The Stranded,Thailand,2019,2019,2019,1,40,Adventure,International TV Shows,4,6.3,833
808,70205634,El Chavo,Mexico,2017,2006,1979,1,26,Adventure,Classic & Cult TV,2,5.5,836
809,81161487,My Country: The New Age,South Korea,2019,2019,2019,1,80,Action,International TV Shows,3,8.3,837
810,80181555,The Royal House Of Windsor,United Kingdom,2017,2017,2017,1,296,History,British TV Shows,3,7.4,840
811,81142595,Voice,Unspecified,2019,2017,2019,1,60,Action,Crime TV Shows,3,7.7,840
812,81167065,Chicago Typewriter,South Korea,2019,2017,2017,1,70,Drama,International TV Shows,3,8.2,842
813,80107989,Watership Down,Ireland,2018,1999,2018,1,44,Adventure,British TV Shows,2,7.7,847
814,80221999,Bondi Rescue,Australia,2019,2006,2016,1,30,Documentary,Reality TV,2,7.5,855
815,70296346,El Señor De Los Cielos,United States,2018,2013,2018,6,60,Action,Crime TV Shows,3,6.8,859
816,80119379,Silver Spoon,Russia,2017,2013,2015,2,22,Animation,Crime TV Shows,3,8.0,862
817,80126646,Meateater,United States,2019,2012,2019,4,21,Documentary,Docuseries,3,7.9,863
818,80217066,Seis Manos,United States,2019,2019,2019,1,27,Action,Anime Series,4,7.3,865
819,81087762,Abyss,South Korea,2019,2019,2019,1,60,Comedy,Crime TV Shows,3,7.1,868
820,81081067,Charité At War,Unspecified,2019,2019,2019,1,0,Drama,International TV Shows,4,8.1,878
821,80204889,Dating Around,Unspecified,2019,2019,2019,1,30,Reality-TV,Reality TV,4,6.3,881
822,80001101,Doomsday Preppers,United States,2019,2011,2013,1,0,Reality-TV,Reality TV,3,6.1,883
823,80020971,Huntik: Secrets And Seekers,United States,2018,2009,2011,2,0,Action,Kids' TV,3,8.3,886
824,81144925,When The Camellia Blooms,South Korea,2019,2019,2019,1,30,Comedy,International TV Shows,3,8.0,895
825,81027384,The Nineties,United States,2018,2017,2017,1,60,Documentary,Docuseries,3,8.2,902
826,80215076,21 Thunder,Canada,2018,2017,2017,1,60,Drama,Crime TV Shows,4,6.2,912
827,80091880,Tokyo Trial,Canada,2016,2016,2017,1,0,Drama,International TV Shows,3,7.4,913
828,81113890,Engineering Girls,India,2019,2018,2018,1,20,Comedy,International TV Shows,3,6.9,918
829,81094069,One Spring Night,South Korea,2019,2019,2019,1,35,Drama,International TV Shows,3,7.9,920
830,80175685,The Standups,United States,2018,2017,2018,2,30,Comedy,Stand-Up Comedy & Talk Shows,4,6.7,920
831,80118532,Deep Water,Australia,2017,2019,2016,1,60,Drama,Crime TV Shows,4,6.3,921
832,70184126,V.R. Troopers,United States,2016,1994,1995,2,30,Action,Kids' TV,3,5.7,924
833,81026363,Ashes Of Love,China,2018,2018,2018,1,45,Comedy,International TV Shows,2,8.5,929
834,80177803,Drug Lords,United States,2018,2018,2018,2,42,Documentary,Crime TV Shows,4,6.9,934
835,80191036,Dogs,United States,2018,2018,2018,1,50,Documentary,Docuseries,2,8.1,937
836,80102160,Stories By Rabindranath Tagore,India,2018,2015,2015,1,45,Drama,International TV Shows,3,8.9,944
837,70213120,Beyblade: Metal Fusion,Japan,2017,2009,2009,1,30,Action,Anime Series,3,5.7,947
838,80165295,Misaeng,South Korea,2019,2014,2014,1,60,Drama,International TV Shows,3,8.6,948
839,80149141,Four Seasons In Havana,Spain,2016,2016,2016,1,0,Crime,Crime TV Shows,4,7.6,952
840,80230018,Switched,Japan,2018,2018,2018,1,35,Drama,International TV Shows,4,7.1,954
841,80215507,Velvet Colección,Spain,2019,2017,2018,2,54,Comedy,International TV Shows,3,7.2,955
842,80216094,Bumping Mics With Jeff Ross & Dave Attell,United States,2018,2018,2018,1,36,Comedy,Stand-Up Comedy & Talk Shows,4,7.7,964
843,80188953,Afflicted,United States,2018,2018,2018,1,0,Documentary,Docuseries,4,4.9,974
844,81113887,Inmates,India,2019,2017,2017,1,25,Comedy,International TV Shows,4,6.6,1001
845,80094603,Highway Thru Hell,Canada,2019,2012,2016,3,46,Documentary,Reality TV,2,8.1,1004
846,81023011,Instant Hotel,Australia,2019,2017,2019,2,45,Reality-TV,International TV Shows,4,7.3,1007
847,80190009,Fastest Car,United States,2019,2018,2019,2,45,Documentary,Reality TV,4,7.2,1017
848,80993613,The Rise Of Phoenixes,China,2018,2018,2018,1,60,Drama,International TV Shows,3,8.6,1023
849,80150290,Mobile Suit Gundam: Iron-Blooded Orphans,Unspecified,2019,2015,2016,2,24,Action,Anime Series,3,7.9,1030
850,80217957,Reboot: The Guardian Code,Canada,2018,2018,2018,2,30,Action,Kids' TV,3,3.7,1031
851,80081754,Power Rangers Dino Charge,United States,2015,2015,2015,1,21,Action,Kids' TV,3,6.5,1039
852,80217946,Killer Ratings,Unspecified,2019,2019,2019,1,0,Crime,Crime TV Shows,4,7.8,1040
853,70305883,Marco Polo,United States,2016,1982,2016,2,504,Adventure,TV Action & Adventure,4,7.8,1044
854,80244700,Nobody'S Looking,Brazil,2019,2019,2019,1,0,Comedy,International TV Shows,4,7.9,1046
855,80103318,Kuromukuro,Japan,2016,2016,2016,2,24,Action,Anime Series,3,7.2,1046
856,80106265,Pacific Heat,Australia,2016,2016,2016,1,22,Action,Crime TV Shows,3,5.7,1049
857,81026700,My First First Love,South Korea,2019,2019,2019,2,50,Drama,International TV Shows,2,7.6,1059
858,80997339,Sirius The Jaeger,Japan,2018,2018,2018,1,25,Action,Anime Series,4,6.8,1062
859,81082327,Ad Vitam,France,2019,2018,2018,1,60,Crime,Crime TV Shows,4,6.5,1067
860,81077044,Another Miss Oh,South Korea,2019,2016,2016,1,70,Comedy,International TV Shows,3,7.9,1077
861,80109535,The Cuba Libre Story,France,2016,2016,2015,1,52,Documentary,Docuseries,3,7.7,1078
862,80003196,Wakfu,France,2018,2008,2017,3,24,Adventure,Kids' TV,3,8.2,1084
863,80128317,The Eighties,United States,2018,2016,2016,1,0,Documentary,Docuseries,2,8.3,1090
864,80144442,Trigger Warning With Killer Mike,Unspecified,2019,2019,2019,1,30,Comedy,Docuseries,4,6.9,1109
865,81012487,The Bride Of Habaek,Unspecified,2020,2017,2017,1,0,Fantasy,International TV Shows,3,6.8,1126
866,70204970,Death Note,Japan,2016,2015,2006,1,0,Crime,Anime Series,3,7.1,1129
867,81106517,Apache: The Life Of Carlos Tevez,Argentina,2019,2019,2019,1,0,Biography,Crime TV Shows,4,6.6,1133
868,80109536,Skin Wars,United States,2016,2014,2016,3,60,Reality-TV,Reality TV,3,7.1,1137
869,81028791,Cells At Work!,Japan,2020,2018,2018,1,24,Action,Anime Series,3,7.6,1143
870,80030186,The Seventies,United States,2018,2015,2015,1,42,Documentary,Docuseries,2,8.3,1149
871,70264078,Mr. Young,Canada,2019,2011,2013,2,22,Comedy,Kids' TV,1,6.1,1151
872,70213078,Power Rangers Operation Overdrive,United States,2016,2007,2007,1,22,Action,Kids' TV,3,5.4,1151
873,80128338,Chewin' The Fat,United Kingdom,2016,1999,1999,1,0,Comedy,British TV Shows,3,8.2,1152
874,80214406,Prison Playbook,South Korea,2018,2017,2017,1,90,Comedy,International TV Shows,4,8.3,1161
875,70153374,Intelligence,Canada,2017,2020,2007,2,0,Comedy,Crime TV Shows,3,6.0,1165
876,80216665,Rhythm + Flow,United States,2019,2019,2019,1,0,Music,Reality TV,4,7.6,1168
877,80174917,Children Of The Whales,Japan,2018,2017,2017,1,24,Animation,Anime Series,4,7.1,1168
878,81167047,Tunnel 2017,South Korea,2019,2017,2017,1,60,Fantasy,Crime TV Shows,4,8.4,1172
879,80225020,Ultraviolet,Poland,2018,2017,2017,1,60,Crime,Crime TV Shows,4,7.0,1180
880,81166978,"Bring It On, Ghost",South Korea,2019,2016,2016,1,60,Comedy,International TV Shows,3,7.7,1192
881,80211572,Monarca,Mexico,2019,2019,2019,1,43,Drama,International TV Shows,4,8.0,1193
882,80196883,Rilakkuma And Kaoru,Japan,2019,2019,2019,1,12,Animation,Anime Series,2,8.4,1195
883,80198511,Dancing Queen,Unspecified,2018,2018,2018,1,45,Music,Reality TV,3,6.9,1200
884,80196657,March Comes In Like A Lion,Japan,2019,2016,2017,2,25,Animation,Anime Series,3,8.4,1204
885,80992137,Carole & Tuesday,Japan,2019,2019,2019,1,22,Animation,Anime Series,4,7.9,1208
886,80214792,Creeped Out,United Kingdom,2019,2017,2019,2,30,Drama,British TV Shows,3,6.6,1208
887,80132792,Shadow Of Truth,Israel,2017,2016,2016,1,40,Crime,Crime TV Shows,4,8.0,1210
888,81078331,Victim Number 8,Spain,2019,2018,2018,1,53,Action,International TV Shows,4,7.1,1212
889,70228154,The Legend Of Bruce Lee,China,2017,2008,2008,1,183,Action,International TV Shows,0,7.0,1217
890,80066146,Love Rain,South Korea,2018,2012,2012,1,65,Comedy,International TV Shows,2,7.7,1220
891,70251816,"Drugs, Inc.",United States,2019,2010,2015,1,44,Crime,Crime TV Shows,4,7.8,1238
892,70296735,"That Winter, The Wind Blows",South Korea,2019,2013,2013,1,65,Drama,International TV Shows,3,7.8,1240
893,70279656,The Mind Of A Chef,United States,2017,2012,2016,5,23,Documentary,Docuseries,2,8.0,1242
894,80174282,Bobby Kennedy For President,Unspecified,2018,2018,2018,1,245,Biography,Docuseries,4,8.2,1253
895,80187030,The Innocent Man,United States,2018,2012,2018,1,60,Drama,Crime TV Shows,4,7.9,1263
896,80990609,The Neighbor,Spain,2019,2019,2019,1,30,Comedy,International TV Shows,4,6.5,1267
897,70221672,Ninja Turtles: The Next Mutation,Canada,2016,1997,1997,1,20,Action,Kids' TV,3,4.4,1270
898,80018988,The Adventures Of Puss In Boots,United States,2018,2015,2018,6,23,Action,Kids' TV,3,6.7,1271
899,80234451,Family Reunion,United States,2019,2019,2019,1,28,Comedy,TV Comedies,2,6.3,1273
900,80990612,Sword Art Online Alternative: Gun Gale Online,Japan,2019,2018,2018,1,24,Action,Anime Series,3,6.8,1276
901,80218634,Super Drags,Brazil,2018,2018,2018,1,30,Animation,International TV Shows,4,5.5,1290
902,80208373,Fallet,Sweden,2018,2017,2017,1,28,Comedy,Crime TV Shows,4,6.8,1302
903,80997338,Hi Score Girl,Japan,2018,2018,2018,1,0,Animation,Anime Series,2,8.0,1305
904,80988860,If I Hadn'T Met You,Spain,2019,2018,2018,1,60,Drama,International TV Shows,4,7.7,1309
905,80127464,Mar De Plástico,Spain,2017,2015,2017,2,70,Adventure,Crime TV Shows,4,7.2,1324
906,80213115,The Alcàsser Murders,Spain,2019,2019,2019,1,0,Documentary,Crime TV Shows,4,7.1,1328
907,80144146,The Investigator: A British Crime Story,United Kingdom,2018,2016,2018,2,47,Crime,British TV Shows,3,5.7,1330
908,81005091,Love O2O,China,2018,2016,2016,1,45,Drama,International TV Shows,2,8.0,1337
909,80215147,Blown Away,Canada,2019,2019,2019,1,23,Reality-TV,International TV Shows,2,6.8,1340
910,80045925,Bella And The Bulldogs,United States,2019,2015,2015,1,30,Comedy,Kids' TV,1,5.2,1346
911,80128096,Chef'S Table: France,Unspecified,2016,2016,2016,1,46,Documentary,Docuseries,3,8.3,1371
912,81054827,Thieves Of The Wood,Belgium,2020,2018,2019,1,45,Adventure,International TV Shows,4,6.7,1371
913,80005772,Rabbids Invasion,France,2019,2013,2018,1,0,Animation,Kids' TV,3,5.0,1374
914,70213083,Power Rangers Jungle Fury,United States,2016,2008,2008,1,22,Action,Kids' TV,3,6.4,1381
915,81027195,Unit 42,Belgium,2019,2017,2017,1,52,Crime,Crime TV Shows,4,7.0,1382
916,80145805,God Eater,Japan,2019,2015,2015,1,24,Action,Anime Series,4,7.0,1383
917,80039789,Gargantia On The Verdurous Planet,Japan,2016,2013,2013,1,0,Adventure,Anime Series,3,7.4,1384
918,80130521,The Worst Witch,United Kingdom,2019,1998,2019,3,30,Adventure,British TV Shows,3,7.1,1398
919,80175913,20 Minutes,Turkey,2017,2013,2013,1,90,Action,Crime TV Shows,4,6.8,1420
920,80171561,Shot In The Dark,United States,2017,2017,2017,1,37,Documentary,Reality TV,4,8.0,1422
921,81031262,Man Like Mobeen,United Kingdom,2019,2017,2019,2,21,Comedy,British TV Shows,4,7.9,1428
922,80018987,All Hail King Julien,United States,2017,2014,2017,5,23,Adventure,Kids' TV,3,7.2,1433
923,80168068,Love Alarm,Unspecified,2019,2019,2019,1,50,Comedy,International TV Shows,4,7.4,1436
924,80103470,Hostages,Israel,2017,2013,2016,2,44,Drama,Crime TV Shows,4,7.6,1447
925,80230435,Wild District,Colombia,2019,2018,2019,2,45,Action,Crime TV Shows,4,8.4,1453
926,80091245,White Rabbit Project,United States,2016,2016,2016,1,48,Reality-TV,Docuseries,2,6.9,1458
927,80216124,The Fix,United States,2018,2018,2018,1,30,Comedy,TV Comedies,4,7.1,1469
928,80994222,Historical Roasts,United States,2019,2019,2019,1,30,Comedy,Stand-Up Comedy & Talk Shows,4,5.3,1471
929,80203254,Rust Valley Restorers,Canada,2019,2018,2019,1,38,Documentary,International TV Shows,3,7.7,1476
930,80083330,Limmy'S Show!,United Kingdom,2019,2009,2012,2,0,Comedy,British TV Shows,4,8.3,1486
931,70177034,Yu-Gi-Oh!,Japan,2018,1998,2005,5,30,Adventure,Anime Series,3,7.9,1495
932,80241410,Soundtrack,United States,2019,2019,2019,1,56,Drama,Romantic TV Shows,4,6.7,1516
933,80178971,Charité,Germany,2018,2017,2017,1,45,Drama,International TV Shows,4,7.7,1519
934,80132738,Samurai Gourmet,Japan,2017,2017,2017,1,0,Comedy,International TV Shows,2,8.2,1549
935,80100106,Dramaworld,United States,2016,2016,2016,1,15,Comedy,Romantic TV Shows,3,7.5,1551
936,70213082,Power Rangers Lightspeed Rescue,United States,2016,2000,2000,1,30,Action,Kids' TV,3,6.5,1555
937,80180849,Fate/Apocrypha,Japan,2017,2017,2017,2,24,Action,Anime Series,4,6.5,1556
938,81075744,Queer Eye: We'Re In Japan!,United States,2019,2019,2019,1,0,Reality-TV,International TV Shows,3,8.3,1556
939,80244846,Dolly Parton'S Heartstrings,United States,2019,2019,2019,1,62,Comedy,TV Dramas,3,7.6,1559
940,80198288,Salt Fat Acid Heat,Unspecified,2018,2018,2018,1,0,Documentary,Docuseries,2,7.7,1561
941,81200228,The Untamed,China,2019,2019,2019,1,50,Action,International TV Shows,3,8.9,1575
942,80057250,Green Eggs And Ham,United States,2019,2019,2019,1,26,Adventure,Kids' TV,3,8.2,1575
943,80002999,The Code,Australia,2017,2019,2014,1,60,Drama,Crime TV Shows,4,6.1,1618
944,81025391,Trotsky,Russia,2018,2017,2017,1,50,Biography,International TV Shows,4,7.1,1624
945,80133187,Tales By Light,Australia,2019,2015,2018,3,23,Documentary,Docuseries,2,8.3,1641
946,80204927,Zumbo'S Just Desserts,Australia,2017,2016,2016,1,52,Reality-TV,International TV Shows,3,6.9,1661
947,80194558,Selection Day,India,2018,2018,2018,1,23,Sport,International TV Shows,3,7.3,1666
948,80211576,First Team: Juventus,United States,2018,2018,2018,2,40,Documentary,Docuseries,1,7.4,1680
949,80197912,Beyond Stranger Things,United States,2017,2017,2017,1,21,Documentary,Stand-Up Comedy & Talk Shows,3,7.5,1685
950,80126991,Yunus Emre,Turkey,2017,2015,2016,2,70,Biography,International TV Shows,2,7.8,1696
951,80040118,K,Japan,2016,2012,2012,1,24,Action,Anime Series,4,7.2,1737
952,81017316,Prank Encounters,United States,2019,2019,2019,1,24,Comedy,Reality TV,4,5.0,1754
953,80171965,Dave Chappelle,United States,2017,2017,2017,1,66,Comedy,Stand-Up Comedy & Talk Shows,4,8.7,1754
954,80244996,Street Food,United States,2019,2019,2019,1,30,Documentary,Docuseries,1,8.0,1757
955,70221673,Power Rangers Samurai,United States,2016,2011,2011,1,22,Action,Kids' TV,3,4.9,1757
956,70205672,La Reina Del Sur,United States,2019,2011,2019,2,378,Action,Crime TV Shows,3,8.1,1759
957,80236357,Monty Python'S Fliegender Zirkus,United Kingdom,2018,1972,1972,1,87,Comedy,International TV Shows,3,8.2,1774
958,80239459,The Break With Michelle Wolf,United States,2018,2018,2018,1,25,Comedy,Stand-Up Comedy & Talk Shows,4,5.2,1782
959,80205594,Green Frontier,Colombia,2019,2019,2019,1,41,Crime,Crime TV Shows,4,7.3,1799
960,80115676,Hot Girls Wanted: Turned On,United States,2017,2017,2017,1,46,Documentary,Docuseries,4,6.7,1803
961,80223108,Selling Sunset,Unspecified,2019,2019,2019,1,30,Reality-TV,Reality TV,4,5.9,1809
962,80205595,Always A Witch,Colombia,2019,2019,2019,1,40,Drama,International TV Shows,3,6.3,1812
963,81167119,Because This Is My First Life,South Korea,2020,2017,2017,1,70,Comedy,International TV Shows,3,8.2,1820
964,81160763,"Sex, Explained",United States,2020,2020,2020,1,0,Documentary,Docuseries,4,6.9,1839
965,70213081,Power Rangers Lost Galaxy,United States,2016,1999,1999,1,30,Action,Kids' TV,3,6.8,1845
966,80222157,Who Killed Little Gregory?,France,2019,2019,2019,1,0,Crime,Crime TV Shows,4,7.4,1852
967,70180088,The Garfield Show,France,2019,2008,2018,3,25,Animation,Kids' TV,3,5.4,1853
968,80216651,The Windsors,United Kingdom,2017,2016,2017,2,30,Comedy,British TV Shows,4,7.0,1862
969,80047032,Pasión De Gavilanes,Colombia,2017,2003,2003,1,60,Drama,International TV Shows,3,7.9,1875
970,81183624,Billy On The Street,United States,2019,2011,2016,4,30,Comedy,International TV Shows,3,7.7,1888
971,80221553,Kipo And The Age Of Wonderbeasts,United States,2020,2020,2020,1,24,Action,Kids' TV,3,8.4,1888
972,80005588,Life Story,United Kingdom,2016,2014,2014,1,60,Documentary,British TV Shows,3,9.1,1891
973,80190097,November 13: Attack On Paris,France,2018,2018,2018,1,55,Documentary,Docuseries,4,8.3,1893
974,80227574,You Vs. Wild,United States,2019,2019,2019,1,20,Adventure,Kids' TV,2,6.7,1903
975,80218819,We Are The Wave,Unspecified,2019,2019,2019,1,50,Drama,International TV Shows,4,6.1,1903
976,80049872,Chelsea,United States,2017,2016,2017,2,30,Comedy,Stand-Up Comedy & Talk Shows,4,6.1,1907
977,70213074,Power Rangers Turbo,United States,2016,1997,1997,1,30,Action,Kids' TV,3,5.7,1910
978,70264416,Stoked,United States,2017,2009,2010,1,30,Animation,Kids' TV,2,6.3,1941
979,80231658,No Good Nick,United States,2019,2019,2019,2,30,Comedy,Kids' TV,2,5.8,1945
980,80220715,Skylines,Unspecified,2019,2019,2019,1,56,Crime,Crime TV Shows,4,7.6,1947
981,80095299,Ultimate Beastmaster,United States,2018,2017,2018,3,55,Game-Show,Reality TV,3,7.3,1952
982,80235932,Trailer Park Boys: The Animated Series,Canada,2019,2019,2019,1,25,Animation,TV Comedies,4,7.5,1955
983,80189648,Hyperdrive,United States,2019,2006,2019,1,29,Comedy,Reality TV,2,6.6,1957
984,80166471,The Method,Russia,2017,2015,2015,1,53,Crime,Crime TV Shows,4,7.4,1958
985,70213075,Power Rangers Time Force,United States,2016,2001,2001,1,30,Action,Kids' TV,3,7.0,1963
986,80114869,Case,Iceland,2016,2015,2015,1,45,Crime,Crime TV Shows,4,7.2,1967
987,80239337,Ben 10,United States,2018,2016,2016,1,12,Action,Kids' TV,3,2.5,1976
988,80178943,The Boss Baby: Back In Business,United States,2018,2018,2018,2,25,Adventure,Kids' TV,3,6.4,1979
989,80188605,Cinderella And The Four Knights,Unspecified,2019,2016,2016,1,60,Comedy,International TV Shows,3,7.3,2005
990,80068326,W1A,United Kingdom,2017,2014,2017,3,30,Comedy,British TV Shows,4,7.8,2010
991,70213073,Power Rangers Wild Force,United States,2016,2002,2002,1,30,Action,Kids' TV,3,6.2,2011
992,80172145,Diablero,Mexico,2018,2018,2018,1,40,Fantasy,International TV Shows,4,6.6,2015
993,81028895,Arthdal Chronicles,South Korea,2019,2019,2019,1,80,Drama,International TV Shows,3,8.3,2032
994,80009361,The Irregular At Magic High School,Japan,2017,2014,2014,1,22,Action,Anime Series,0,7.2,2034
995,70204989,Gunslinger Girl,Japan,2016,2003,2008,2,0,Action,Anime Series,3,7.4,2043
996,70304246,Eastsiders,United States,2019,2012,2018,4,115,Drama,TV Comedies,4,6.8,2048
997,80223685,Daniel Sloss: Live Shows,United States,2018,2018,2018,1,118,Comedy,Stand-Up Comedy & Talk Shows,4,8.6,2049
998,80201868,The Curious Creations Of Christine Mcconnell,Unspecified,2018,2018,2018,1,26,Comedy,TV Comedies,2,7.7,2054
999,80187052,Time: The Kalief Browder Story,United States,2019,2017,2017,1,0,Biography,Docuseries,4,8.5,2055
1000,81045349,Romance Is A Bonus Book,South Korea,2019,2019,2019,1,0,Romance,International TV Shows,3,8.1,2058
1001,81021294,When Heroes Fly,Israel,2019,2018,2018,1,45,Action,International TV Shows,4,7.3,2076
1002,80156387,Little Witch Academia,Japan,2017,2017,2017,2,25,Animation,Anime Series,3,7.9,2101
1003,80223793,Traitors,United Kingdom,2019,2019,2019,1,60,Thriller,British TV Shows,4,6.6,2102
1004,80211384,The Joel Mchale Show With Joel Mchale,United States,2018,2018,2018,2,30,Comedy,Stand-Up Comedy & Talk Shows,4,7.2,2103
1005,70293622,Sofia The First,United States,2018,2013,2017,4,30,Adventure,Kids' TV,1,6.9,2114
1006,70213079,Power Rangers Ninja Storm,United States,2016,2003,2003,1,30,Action,Kids' TV,3,6.3,2114
1007,70213072,Power Rangers Zeo,United States,2016,1996,1996,1,21,Action,Kids' TV,3,6.6,2127
1008,70213080,Power Rangers Mystic Force,United States,2016,2006,2006,1,22,Action,Kids' TV,3,6.6,2132
1009,80213803,James Acaster: Repertoire,United Kingdom,2018,2018,2018,1,205,Comedy,British TV Shows,3,8.4,2150
1010,80217475,Murder Mountain,United States,2018,2018,2018,1,43,Documentary,Crime TV Shows,4,6.9,2156
1011,81078217,In The Dark,United States,2019,2017,2019,1,52,Crime,Crime TV Shows,3,6.7,2164
1012,80195828,Paquita Salas,Spain,2019,2016,2018,3,0,Comedy,International TV Shows,4,8.0,2164
1013,80141270,Bonus Family,Sweden,2019,2017,2019,3,44,Comedy,International TV Shows,4,7.7,2167
1014,80188351,Reply 1988,Unspecified,2020,2015,2015,1,90,Comedy,International TV Shows,3,9.0,2168
1015,80160037,Queer Eye,United States,2019,2003,2019,4,60,Comedy,Reality TV,3,6.1,2170
1016,81235603,Sym-Bionic Titan,United States,2019,2010,2010,1,0,Action,Kids' TV,2,8.1,2175
1017,80213020,The Bonfire Of Destiny,France,2019,2019,2019,1,48,Drama,International TV Shows,4,7.7,2206
1018,80072207,Bunk'D,United States,2018,2015,2018,3,30,Comedy,Kids' TV,1,5.4,2231
1019,80990849,The Movies That Made Us,United States,2019,2019,2019,1,60,Documentary,Docuseries,4,7.8,2241
1020,80211621,Huge In France,United States,2019,2019,2019,1,30,Comedy,TV Comedies,4,6.8,2241
1021,70157266,Scare Tactics,United States,2019,2003,2011,2,0,Comedy,Reality TV,4,6.7,2273
1022,80999455,It'S Bruno!,United States,2019,2019,2019,1,15,Comedy,TV Comedies,4,7.5,2288
1023,80160755,Grand Designs,United Kingdom,2019,1999,2017,2,50,Documentary,British TV Shows,3,8.5,2288
1024,80073486,Chelsea Does,United States,2016,2016,2016,1,70,Documentary,Docuseries,4,7.2,2301
1025,80062047,Degrassi: Next Class,Canada,2017,2016,2017,4,30,Drama,International TV Shows,3,7.0,2309
1026,81020513,Criminal: France,Unspecified,2019,2019,2019,1,39,Crime,Crime TV Shows,4,7.2,2314
1027,80074503,Real Rob,United States,2017,2015,2017,2,30,Comedy,TV Comedies,4,6.4,2332
1028,80241001,Unauthorized Living,Spain,2019,2018,2018,1,75,Drama,Crime TV Shows,4,7.5,2336
1029,81026095,Immortals,Turkey,2019,2018,2018,1,60,Action,International TV Shows,4,5.4,2389
1030,80221261,Man Down,United Kingdom,2017,2013,2017,4,30,Comedy,British TV Shows,4,7.6,2410
1031,70221085,Land Girls,United Kingdom,2017,2009,2011,3,225,Drama,British TV Shows,2,7.0,2416
1032,80097771,A Very Secret Service,France,2018,2015,2018,2,26,Comedy,International TV Shows,3,7.8,2417
1033,81166946,Cheese In The Trap,South Korea,2019,2016,2016,1,60,Comedy,International TV Shows,3,7.4,2432
1034,81020523,Criminal: Spain,Unspecified,2019,2019,2019,1,40,Crime,Crime TV Shows,4,6.9,2442
1035,70286901,Masha And The Bear,Russia,2018,2007,2018,3,7,Action,Kids' TV,1,7.6,2444
1036,80066429,Ingobernable,Mexico,2018,2017,2018,2,40,Crime,Crime TV Shows,4,7.2,2448
1037,80126877,Filinta,Turkey,2017,2014,2015,2,110,History,Crime TV Shows,3,6.7,2454
1038,80198635,The Letdown,Australia,2019,2017,2019,2,30,Comedy,International TV Shows,4,7.5,2468
1039,70213076,Power Rangers S.P.D.,United States,2016,2005,2005,1,22,Action,Kids' TV,3,6.5,2470
1040,80035480,Residue,United Kingdom,2015,2015,2015,1,130,Drama,British TV Shows,4,6.1,2476
1041,80092878,Good Morning Call,Japan,2017,2016,2017,2,48,Comedy,International TV Shows,3,7.7,2494
1042,80184682,The New Legends Of Monkey,Australia,2018,2018,2018,1,24,Action,Kids' TV,2,6.5,2503
1043,81113886,Girls Hostel,India,2019,2018,2018,1,23,Comedy,International TV Shows,4,8.3,2516
1044,80213025,The World'S Most Extraordinary Homes,United Kingdom,2019,2017,2019,3,59,Documentary,British TV Shows,1,7.6,2519
1045,80992228,Kengan Ashura,United States,2019,2019,2019,2,0,Action,Anime Series,4,8.0,2527
1046,80117781,The Disastrous Life Of Saiki K.,Japan,2019,2016,2018,3,24,Animation,Anime Series,3,8.3,2532
1047,80094273,Rebellion,Ireland,2019,2016,2016,2,258,Drama,International TV Shows,4,7.1,2535
1048,80174285,Alexa & Katie,United States,2019,2018,2018,2,25,Comedy,Kids' TV,3,7.4,2560
1049,80138915,Hitler'S Circle Of Evil,United Kingdom,2018,2018,2017,1,52,Biography,British TV Shows,3,8.0,2565
1050,80115297,El Marginal,Argentina,2019,2016,2019,3,60,Crime,Crime TV Shows,4,8.2,2575
1051,80173711,Erased,Japan,2017,2017,2017,1,30,Drama,International TV Shows,3,7.9,2575
1052,80190279,The Indian Detective,Canada,2017,2017,2017,1,44,Comedy,Crime TV Shows,3,6.5,2585
1053,70213084,Power Rangers In Space,United States,2016,1998,1998,1,30,Action,Kids' TV,3,7.2,2597
